日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/07/01,1,5759,日本電解,東Ｍ,"2,988",,+374,+14.31%,"39,171",24.8,4.38,－
2021/07/01,2,8202,ラオックス,東２,310,,+79,+34.20%,"20,868",－,1.09,－
2021/07/01,3,9984,ＳＢＧ,東１,"7,726",,-49,-0.63%,"16,785",－,1.30,0.57
2021/07/01,4,6503,三菱電,東１,"1,515.0",,-97.5,-6.05%,"15,808",15.5,1.18,－
2021/07/01,5,6920,レーザーテク,東１,"21,650",,+60,+0.28%,"14,170",139,40.31,0.25
2021/07/01,6,4071,ＰＡコンサル,東Ｍ,"2,755",,-67,-2.37%,"10,488",92.6,27.26,0.22
2021/07/01,7,8306,三菱ＵＦＪ,東１,599.9,,-0.2,-0.03%,"10,207",9.1,0.46,4.50
2021/07/01,8,9517,イーレックス,東１,"2,665",,-37,-1.37%,"9,254",24.2,3.57,0.75
2021/07/01,9,3390,アイネスト,ＪＱ,106,,+25,+30.86%,"9,027",137,3.19,－
2021/07/01,10,4188,三菱ケミＨＤ,東１,921.9,,-11.6,-1.24%,"8,926",13.5,1.06,2.60
2021/07/01,11,4689,ＺＨＤ,東１,546.2,,-10.6,-1.90%,"8,631",－,1.55,1.02
2021/07/01,12,4523,エーザイ,東１,"10,885",,-40,-0.37%,"8,571",70.1,4.44,1.47
2021/07/01,13,4519,中外薬,東１,"4,383",,-19,-0.43%,"8,514",－,7.33,1.37
2021/07/01,14,3436,ＳＵＭＣＯ,東１,"2,662",,-63,-2.31%,"8,486",－,2.40,－
2021/07/01,15,7203,トヨタ,東１,"9,690",,-20,-0.21%,"8,251",11.8,1.16,－
2021/07/01,16,7777,３ＤＭ,ＪＧ,414,,+7,+1.72%,"7,796",－,15.40,－
2021/07/01,17,1570,日経レバ,東Ｅ,"15,620",,-110,-0.70%,"7,672",－,－,－
2021/07/01,18,2929,ファーマＦ,東１,"2,925",,+142,+5.10%,"7,469",60.5,13.82,0.51
2021/07/01,19,7201,日産自,東１,547.8,,-3.5,-0.63%,"7,361",－,0.54,－
2021/07/01,20,4582,シンバイオ,ＪＧ,"2,289",,-108,-4.51%,"6,976",76.4,22.84,－
2021/07/01,21,8604,野村,東１,566.3,,-1.5,-0.26%,"6,877",－,0.65,－
2021/07/01,22,4751,サイバー,東１,"2,355",,-30,-1.26%,"6,745",47.5,11.89,0.42
2021/07/01,23,5401,日本製鉄,東１,"1,878.5",,+5.0,+0.27%,"6,535",7.2,0.63,－
2021/07/01,24,6768,タムラ,東１,848,,+15,+1.80%,"6,190",31.7,1.45,1.18
2021/07/01,25,6264,マルマエ,東１,"2,160",,-314,-12.69%,"6,125",30.7,4.62,1.02
2021/07/01,26,2413,エムスリー,東１,"8,019",,-94,-1.16%,"6,043",－,27.24,－
2021/07/01,27,6141,ＤＭＧ森精機,東１,"1,871",,-123,-6.17%,"6,042",38.8,1.23,1.07
2021/07/01,28,6301,コマツ,東１,"2,808.0",,+47.5,+1.72%,"5,965",18.2,1.39,2.21
2021/07/01,29,3382,セブン＆アイ,東１,"5,217",,-80,-1.51%,"5,858",24.2,1.73,1.92
2021/07/01,30,6326,クボタ,東１,"2,268.0",,+21.0,+0.93%,"5,853",17.3,1.75,－
2021/07/01,31,7370,Ｅｎｊｉｎ,東Ｍ,"2,430",,-85,-3.38%,"5,782",52.5,15.75,－
2021/07/01,32,9202,ＡＮＡＨＤ,東１,"2,639.5",,+27.5,+1.05%,"5,551",354,1.23,－
2021/07/01,33,8750,第一生命ＨＤ,東１,"2,034.0",,0.0,0.00%,"5,426",7.4,0.43,3.79
2021/07/01,34,3919,パイプドＨＤ,東１,"2,121",,+346,+19.49%,"5,402",18.4,3.45,1.18
2021/07/01,35,6723,ルネサス,東１,"1,177",,-24,-2.00%,"5,154",－,3.16,－
2021/07/01,36,6501,日立,東１,"6,347",,-14,-0.22%,"5,116",11.2,1.74,－
2021/07/01,37,8031,三井物,東１,"2,476.5",,-24.0,-0.96%,"5,037",8.8,0.89,3.63
2021/07/01,38,7453,良品計画,東１,"2,314",,-16,-0.69%,"5,032",17.5,3.00,1.73
2021/07/01,39,3377,バイク王,東２,743,,-58,-7.24%,"4,948",9.5,2.22,1.48
2021/07/01,40,9101,郵船,東１,"5,420",,-210,-3.73%,"4,901",2.6,1.46,3.69
2021/07/01,41,9107,川崎汽,東１,"3,810",,-185,-4.63%,"4,865",1.9,1.63,－
2021/07/01,42,6925,ウシオ電,東１,"2,023",,-7,-0.34%,"4,834",30.5,1.16,1.29
2021/07/01,43,7733,オリンパス,東１,"2,172.0",,-36.0,-1.63%,"4,775",31.4,7.08,0.64
2021/07/01,44,4502,武田,東１,"3,738",,+19,+0.51%,"4,764",23.4,1.13,4.82
2021/07/01,45,8308,りそなＨＤ,東１,429.8,,+2.6,+0.61%,"4,753",7.2,0.45,4.89
2021/07/01,46,8801,三井不,東１,"2,580.0",,+7.0,+0.27%,"4,729",15.5,0.97,1.71
2021/07/01,47,4932,アルマード,ＪＱ,924,,+37,+4.17%,"4,721",14.1,3.38,－
2021/07/01,48,8601,大和,東１,609.4,,-0.7,-0.11%,"4,701",－,0.70,－
2021/07/01,49,9603,ＨＩＳ,東１,"2,389",,-18,-0.75%,"4,688",－,2.71,－
2021/07/01,50,6993,大黒屋,東２,87,,+7,+8.75%,"4,687",21.0,8.71,－
2021/07/01,51,4568,第一三共,東１,"2,394.5",,0.0,0.00%,"4,685",91.7,3.61,1.13
2021/07/01,52,8591,オリックス,東１,"1,869.5",,-5.0,-0.27%,"4,604",9.1,0.75,4.17
2021/07/01,53,5020,ＥＮＥＯＳ,東１,465.6,,+0.7,+0.15%,"4,602",10.7,0.64,4.73
2021/07/01,54,7267,ホンダ,東１,"3,561.0",,+11.0,+0.31%,"4,591",10.4,0.68,3.09
2021/07/01,55,7373,アイドマＨＤ,東Ｍ,"3,830",,+315,+8.96%,"4,582",58.9,34.49,－
2021/07/01,56,6981,村田製,東１,"8,456",,-26,-0.31%,"4,546",22.5,2.82,1.42
2021/07/01,57,6178,日本郵政,東１,911.6,,+1.3,+0.14%,"4,517",10.1,0.25,5.48
2021/07/01,58,4503,アステラス,東１,"1,916.5",,-18.0,-0.93%,"4,477",17.0,2.56,2.61
2021/07/01,59,9201,ＪＡＬ,東１,"2,436",,+35,+1.46%,"4,458",－,1.12,－
2021/07/01,60,4934,Ｐアンチエイ,東Ｍ,"15,130",,+710,+4.92%,"4,369",48.7,19.00,－
2021/07/01,61,1552,ＶＩＸ短先物,東Ｅ,"2,619",,+2,+0.08%,"4,250",－,－,－
2021/07/01,62,8002,丸紅,東１,963.7,,-2.4,-0.25%,"4,191",7.3,0.92,3.53
2021/07/01,63,6752,パナソニック,東１,"1,280.0",,-5.5,-0.43%,"4,129",14.2,1.15,－
2021/07/01,64,8802,菱地所,東１,"1,784.5",,-12.0,-0.67%,"4,025",16.8,1.29,1.85
2021/07/01,65,6758,ソニーＧ,東１,"10,940",,+125,+1.16%,"3,974",20.5,2.43,－
2021/07/01,66,8316,三井住友ＦＧ,東１,"3,839",,+9,+0.23%,"3,902",8.8,0.44,5.21
2021/07/01,67,2914,ＪＴ,東１,"2,115.0",,+16.5,+0.79%,"3,888",15.6,1.43,6.15
2021/07/01,68,9432,ＮＴＴ,東１,"2,880.0",,-14.5,-0.50%,"3,876",9.6,1.38,3.82
2021/07/01,69,3402,東レ,東１,743.2,,+4.1,+0.55%,"3,839",14.9,0.96,2.15
2021/07/01,70,7096,ステムセル研,東Ｍ,"5,040",S,+705,+16.26%,"3,808",189,19.53,－
2021/07/01,71,5713,住友鉱,東１,"4,346",,+21,+0.49%,"3,803",11.5,1.07,3.06
2021/07/01,72,9843,ニトリＨＤ,東１,"20,080",,+420,+2.14%,"3,758",23.0,3.39,0.70
2021/07/01,73,5411,ＪＦＥ,東１,"1,307",,+6,+0.46%,"3,728",5.8,0.45,－
2021/07/01,74,8473,ＳＢＩ,東１,"2,626",,-2,-0.08%,"3,726",－,1.14,－
2021/07/01,75,4477,ＢＡＳＥ,東Ｍ,"1,693",,+4,+0.24%,"3,683",－,11.54,－
2021/07/01,76,8001,伊藤忠,東１,"3,201.0",,+1.0,+0.03%,"3,666",8.6,1.43,2.94
2021/07/01,77,7374,Ｃｏｎｆ,東Ｍ,"3,065",,+45,+1.49%,"3,653",28.1,21.94,－
2021/07/01,78,8053,住友商,東１,"1,478.0",,-10.0,-0.67%,"3,600",8.0,0.73,4.74
2021/07/01,79,3556,リネットＪ,東Ｍ,792,,+9,+1.15%,"3,488",38.9,5.84,－
2021/07/01,80,6902,デンソー,東１,"7,583",,+4,+0.05%,"3,488",18.5,1.51,1.85
2021/07/01,81,6098,リクルート,東１,"5,501",,+31,+0.57%,"3,484",54.5,8.24,－
2021/07/01,82,2158,フロンテオ,東Ｍ,"1,265",,+20,+1.61%,"3,444",141,11.08,0.24
2021/07/01,83,7752,リコー,東１,"1,264",,+17,+1.36%,"3,433",25.1,0.97,2.06
2021/07/01,84,9104,商船三井,東１,"5,130",,-210,-3.93%,"3,409",2.9,1.06,2.92
2021/07/01,85,7751,キヤノン,東１,"2,489.0",,-24.0,-0.96%,"3,397",18.6,0.97,3.62
2021/07/01,86,2802,味の素,東１,"2,853.0",,-31.0,-1.07%,"3,385",26.1,2.52,1.54
